Year,LocationAbbr,LocationDesc,DataSource,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,CategoryID,IndicatorID,Geolocation,LocationID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2
2018,AL,Alabama,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.8,6.8,,,6.1,7.6,644,286364,Overall,Overall,,,DISEST,STATTYPE,"(32.84057112200048, -86.63186076199969)",01,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2018,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,5.8,5.8,,,4.6,7.3,205,416506,Overall,Overall,,,DISEST,STATTYPE,"(40.13057004800049, -74.27369128799967)",34,Q6IND,AGEADJPREV,CAT1,BO1,,
2018,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,8.1,8.1,,,7.5,8.8,891,352305,Overall,Overall,,,DISEST,STATTYPE,"(38.843840757000464, -106.13361092099967)",08,Q6MOB,AGEADJPREV,CAT1,BO1,,
2018,MD,Maryland,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.4,3.4,,,3.0,3.9,657,162736,Overall,Overall,,,DISEST,STATTYPE,"(39.29058096400047, -76.60926011099963)",24,Q6VIS,AGEADJPREV,CAT1,BO1,,
2018,WY,Wyoming,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,2.9,2.9,,,2.3,3.7,138,13144,Overall,Overall,,,DISEST,STATTYPE,"(43.23554134300048, -108.10983035299967)",56,Q6SEL,AGEADJPREV,CAT1,BO1,,
2018,MA,Massachusetts,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,23.8,23.8,,,22.3,25.3,1637,1323262,Overall,Overall,,,DISEST,STATTYPE,"(42.27687047000046, -72.08269067499964)",25,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2018,PR,Puerto Rico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,8.4,8.4,,,7.5,9.3,486,256877,Overall,Overall,,,DISEST,STATTYPE,,72,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2018,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,4.9,4.9,,,4.5,5.3,2665,817616,Overall,Overall,,,DISEST,STATTYPE,"(42.82700103200045, -75.54397042699964)",36,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2018,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,6.6,6.6,,,6.1,7.0,1720,716153,Overall,Overall,,,DISEST,STATTYPE,,89,Q6IND,AGEADJPREV,CAT1,BO1,,
2018,VT,Vermont,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,6.3,6.3,,,5.4,7.4,398,31785,Overall,Overall,,,DISEST,STATTYPE,"(43.62538123900049, -72.51764079099962)",50,Q6IND,AGEADJPREV,CAT1,BO1,,
2018,KS,Kansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,12.6,12.6,,,11.9,13.4,1777,293282,Overall,Overall,,,DISEST,STATTYPE,"(38.34774030000045, -98.20078122699965)",20,Q6MOB,AGEADJPREV,CAT1,BO1,,
2018,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,10.6,10.6,,,9.3,12.2,510,107228,Overall,Overall,,,DISEST,STATTYPE,"(43.65595011300047, -71.50036091999965)",33,Q6COG,AGEADJPREV,CAT1,BO1,,
2018,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.5,4.5,,,3.9,5.3,274,151445,Overall,Overall,,,DISEST,STATTYPE,"(44.56744942400047, -120.15503132599969)",41,Q6VIS,AGEADJPREV,CAT1,BO1,,
2018,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,10.9,10.9,,,10.1,11.7,1065,238031,Overall,Overall,,,DISEST,STATTYPE,"(39.360700171000474, -111.58713063499971)",49,Q6COG,AGEADJPREV,CAT1,BO1,,
2018,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,73.2,73.2,,,71.8,74.5,4802,3538592,Overall,Overall,,,DISEST,STATTYPE,"(39.766910452000445, -86.14996019399968)",18,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2018,WV,West Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,17.9,17.9,,,16.4,19.5,792,251808,Overall,Overall,,,DISEST,STATTYPE,"(38.66551020200046, -80.71264013499967)",54,Q6COG,AGEADJPREV,CAT1,BO1,,
2018,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.1,3.1,,,2.8,3.4,915,350682,Overall,Overall,,,DISEST,STATTYPE,,89,Q6SEL,AGEADJPREV,CAT1,BO1,,
2018,NE,Nebraska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.2,6.2,,,5.7,6.8,1402,97780,Overall,Overall,,,DISEST,STATTYPE,"(41.6410409880005, -99.36572062299967)",31,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2018,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.8,3.8,,,3.4,4.3,538,162300,Overall,Overall,,,DISEST,STATTYPE,"(33.998821303000454, -81.04537120699968)",45,Q6SEL,AGEADJPREV,CAT1,BO1,,
2018,VT,Vermont,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.4,5.4,,,4.9,6.1,557,32883,Overall,Overall,,,DISEST,STATTYPE,"(43.62538123900049, -72.51764079099962)",50,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2018,SD,South Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,9.7,9.7,,,8.4,11.2,620,62999,Overall,Overall,,,DISEST,STATTYPE,"(44.353130053000484, -100.3735306369997)",46,Q6COG,AGEADJPREV,CAT1,BO1,,
2018,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.2,6.2,,,5.8,6.6,2292,740877,Overall,Overall,,,DISEST,STATTYPE,,89,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2018,ME,Maine,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.1,3.1,,,2.7,3.7,445,36656,Overall,Overall,,,DISEST,STATTYPE,"(45.254228894000505, -68.98503133599962)",23,Q6SEL,AGEADJPREV,CAT1,BO1,,
2018,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,16.4,16.4,,,15.1,17.8,977,371860,Overall,Overall,,,DISEST,STATTYPE,"(32.745510099000455, -89.53803082499968)",28,Q6COG,AGEADJPREV,CAT1,BO1,,
2018,IL,Illinois,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,4.3,4.3,,,3.7,4.9,299,464968,Overall,Overall,,,DISEST,STATTYPE,"(40.48501028300046, -88.99771017799969)",17,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2018,US,"United States, DC & Territories",BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,12.4,12.4,,,12.2,12.6,71832,34130098,Overall,Overall,,,DISEST,STATTYPE,,59,Q6MOB,AGEADJPREV,CAT1,BO1,,
2018,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,71.9,71.9,,,70.6,73.2,6812,2719392,Overall,Overall,,,DISEST,STATTYPE,"(33.998821303000454, -81.04537120699968)",45,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2018,NE,Nebraska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,5.2,5.2,,,4.7,5.9,803,76563,Overall,Overall,,,DISEST,STATTYPE,"(41.6410409880005, -99.36572062299967)",31,Q6IND,AGEADJPREV,CAT1,BO1,,
2018,FL,Florida,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,13.0,13.0,,,11.8,14.2,1976,2133240,Overall,Overall,,,DISEST,STATTYPE,"(28.932040377000476, -81.92896053899966)",12,Q6COG,AGEADJPREV,CAT1,BO1,,
2018,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,6.7,6.7,,,6.2,7.2,2560,1062560,Overall,Overall,,,DISEST,STATTYPE,"(42.82700103200045, -75.54397042699964)",36,Q6IND,AGEADJPREV,CAT1,BO1,,
2018,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,64.5,64.5,,,62.9,66.2,3285,1387891,Overall,Overall,,,DISEST,STATTYPE,"(32.745510099000455, -89.53803082499968)",28,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2018,CA,California,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.3,3.3,,,2.9,3.8,445,1014648,Overall,Overall,,,DISEST,STATTYPE,"(37.63864012300047, -120.99999953799971)",06,Q6SEL,AGEADJPREV,CAT1,BO1,,
2018,HHS7,HHS Region 7,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,25.4,25.4,,,24.6,26.2,11526,2845607,Overall,Overall,,,DISEST,STATTYPE,,86,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2018,HHS6,HHS Region 6,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,72.1,72.1,,,71.0,73.3,20981,21719304,Overall,Overall,,,DISEST,STATTYPE,,85,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2018,ME,Maine,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.4,4.4,,,3.6,5.2,512,47514,Overall,Overall,,,DISEST,STATTYPE,"(45.254228894000505, -68.98503133599962)",23,Q6VIS,AGEADJPREV,CAT1,BO1,,
2018,HHS3,HHS Region 3,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,11.9,11.9,,,11.3,12.6,4739,2725560,Overall,Overall,,,DISEST,STATTYPE,,82,Q6COG,AGEADJPREV,CAT1,BO1,,
2018,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,16.1,16.1,,,15.0,17.3,1134,506676,Overall,Overall,,,DISEST,STATTYPE,"(35.47203135600046, -97.52107021399968)",40,Q6MOB,AGEADJPREV,CAT1,BO1,,
2018,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,27.9,27.9,,,25.0,31.1,445,25945,Overall,Overall,,,DISEST,STATTYPE,,66,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2018,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,12.4,12.4,,,11.4,13.4,1096,216352,Overall,Overall,,,DISEST,STATTYPE,"(34.52088095200048, -106.24058098499967)",35,Q6MOB,AGEADJPREV,CAT1,BO1,,
2018,AL,Alabama,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,10.3,10.3,,,9.3,11.3,735,392216,Overall,Overall,,,DISEST,STATTYPE,"(32.84057112200048, -86.63186076199969)",01,Q6IND,AGEADJPREV,CAT1,BO1,,
2018,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,75.4,75.4,,,74.7,76.2,17300,7822618,Overall,Overall,,,DISEST,STATTYPE,,89,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2018,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.2,3.2,,,2.5,4.1,152,43041,Overall,Overall,,,DISEST,STATTYPE,"(43.682630005000476, -114.3637300419997)",16,Q6SEL,AGEADJPREV,CAT1,BO1,,
2018,LA,Louisiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,33.2,33.2,,,31.4,35.0,1748,1171867,Overall,Overall,,,DISEST,STATTYPE,"(31.31266064400046, -92.44568007099969)",22,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2018,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,10.6,10.6,,,8.8,12.6,295,703163,Overall,Overall,,,DISEST,STATTYPE,"(40.13057004800049, -74.27369128799967)",34,Q6COG,AGEADJPREV,CAT1,BO1,,
2018,HHS9,HHS Region 9,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.3,3.3,,,3.0,3.7,1158,1320812,Overall,Overall,,,DISEST,STATTYPE,,88,Q6SEL,AGEADJPREV,CAT1,BO1,,
2018,AL,Alabama,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,17.9,17.9,,,16.8,19.1,1522,726642,Overall,Overall,,,DISEST,STATTYPE,"(32.84057112200048, -86.63186076199969)",01,Q6MOB,AGEADJPREV,CAT1,BO1,,
2018,CA,California,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.0,5.0,,,4.5,5.6,693,1554681,Overall,Overall,,,DISEST,STATTYPE,"(37.63864012300047, -120.99999953799971)",06,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2018,MA,Massachusetts,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,76.2,76.2,,,74.7,77.7,4835,4015304,Overall,Overall,,,DISEST,STATTYPE,"(42.27687047000046, -72.08269067499964)",25,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2018,HHS3,HHS Region 3,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.1,4.1,,,3.8,4.4,2418,1038110,Overall,Overall,,,DISEST,STATTYPE,,82,Q6VIS,AGEADJPREV,CAT1,BO1,,
2018,TX,Texas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,4.0,4.0,,,3.2,5.1,516,865963,Overall,Overall,,,DISEST,STATTYPE,"(31.827240407000488, -99.42677020599967)",48,Q6SEL,AGEADJPREV,CAT1,BO1,,
2018,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.4,6.4,,,5.8,7.0,1239,653498,Overall,Overall,,,DISEST,STATTYPE,"(40.06021014100048, -82.40426005599966)",39,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2018,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.3,6.3,,,5.9,6.7,1475,301626,Overall,Overall,,,DISEST,STATTYPE,"(46.35564873600049, -94.79420050299967)",27,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2018,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.6,5.6,,,5.3,5.8,4874,2530015,Overall,Overall,,,DISEST,STATTYPE,,84,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2018,AL,Alabama,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,15.7,15.7,,,14.5,17.1,958,580065,Overall,Overall,,,DISEST,STATTYPE,"(32.84057112200048, -86.63186076199969)",01,Q6COG,AGEADJPREV,CAT1,BO1,,
2018,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,10.3,10.3,,,8.3,12.7,157,10178,Overall,Overall,,,DISEST,STATTYPE,,66,Q6COG,AGEADJPREV,CAT1,BO1,,
2018,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,10.0,10.0,,,9.4,10.7,3427,1498969,Overall,Overall,,,DISEST,STATTYPE,"(42.82700103200045, -75.54397042699964)",36,Q6COG,AGEADJPREV,CAT1,BO1,,
2018,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,22.5,22.5,,,21.0,24.0,1566,132133,Overall,Overall,,,DISEST,STATTYPE,"(47.47531977900047, -100.11842104899966)",38,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2018,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,9.7,9.7,,,8.9,10.7,721,312525,Overall,Overall,,,DISEST,STATTYPE,"(35.47203135600046, -97.52107021399968)",40,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2018,ME,Maine,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,9.2,9.2,,,8.1,10.5,871,95436,Overall,Overall,,,DISEST,STATTYPE,"(45.254228894000505, -68.98503133599962)",23,Q6IND,AGEADJPREV,CAT1,BO1,,
2018,HHS4,HHS Region 4,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,5.9,5.9,,,5.6,6.2,4821,3195597,Overall,Overall,,,DISEST,STATTYPE,,83,Q6VIS,AGEADJPREV,CAT1,BO1,,
2018,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,72.1,72.1,,,68.9,75.0,1109,74767,Overall,Overall,,,DISEST,STATTYPE,,66,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2018,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,2.3,2.3,,,2.0,2.7,267,49183,Overall,Overall,,,DISEST,STATTYPE,"(39.360700171000474, -111.58713063499971)",49,Q6SEL,AGEADJPREV,CAT1,BO1,,
2018,MT,Montana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,2.6,2.6,,,2.1,3.2,203,24214,Overall,Overall,,,DISEST,STATTYPE,"(47.06652897200047, -109.42442064499971)",30,Q6SEL,AGEADJPREV,CAT1,BO1,,
2018,LA,Louisiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,8.7,8.7,,,7.7,9.8,505,325655,Overall,Overall,,,DISEST,STATTYPE,"(31.31266064400046, -92.44568007099969)",22,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2018,ME,Maine,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,13.6,13.6,,,12.2,15.2,1174,137420,Overall,Overall,,,DISEST,STATTYPE,"(45.254228894000505, -68.98503133599962)",23,Q6COG,AGEADJPREV,CAT1,BO1,,
2018,DE,Delaware,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,73.2,73.2,,,71.4,74.9,3366,527171,Overall,Overall,,,DISEST,STATTYPE,"(39.008830667000495, -75.57774116799965)",10,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2018,HHS3,HHS Region 3,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,74.7,74.7,,,73.9,75.4,33039,17200852,Overall,Overall,,,DISEST,STATTYPE,,82,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2018,HHS9,HHS Region 9,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,6.0,6.0,,,5.5,6.5,2066,2330689,Overall,Overall,,,DISEST,STATTYPE,,88,Q6IND,AGEADJPREV,CAT1,BO1,,
2018,WY,Wyoming,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,25.7,25.7,,,24.0,27.4,1420,116466,Overall,Overall,,,DISEST,STATTYPE,"(43.23554134300048, -108.10983035299967)",56,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2018,DC,District of Columbia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,78.4,78.4,,,76.8,79.9,3172,437237,Overall,Overall,,,DISEST,STATTYPE,"(38.89037138500049, -77.03196112699965)",11,Q6DIS2,AGEADJPREV,CAT1,BO1,,
